id,url,title,company_name,company_logo,category,tags,job_type,publication_date,candidate_required_location,salary,description
1047,https://example.com/jobs/1047,AI Research Scientist,EduLearn,https://logo.com/20,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-04-28T00:24:07+00:00,"San Francisco, USA","$150,000 - $180,000",Exciting opportunity for a AI Research Scientist at EduLearn. Join our remote team!
1048,https://example.com/jobs/1048,Python Developer,DataFlow,https://logo.com/8,Software Development,"['python', 'django', 'postgresql', 'docker']",full_time,2026-02-16T11:24:54+00:00,"Tokyo, Japan",,Exciting opportunity for a Python Developer at DataFlow. Join our remote team!
1049,https://example.com/jobs/1049,Analytics Engineer,WebFlow,https://logo.com/10,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",full_time,2026-01-18T05:14:54+00:00,"London, UK","$100,000 - $120,000",Exciting opportunity for a Analytics Engineer at WebFlow. Join our remote team!
1050,https://example.com/jobs/1050,Senior Data Analyst,AI Innovations,https://logo.com/1,Data Analytics,"['sql', 'python', 'tableau', 'excel']",full_time,2026-05-29T00:27:50+00:00,"Sydney, Australia","$70,000 - $90,000",Exciting opportunity for a Senior Data Analyst at AI Innovations. Join our remote team!
1051,https://example.com/jobs/1051,Fullstack Developer,ByteSize,https://logo.com/10,Software Development,"['javascript', 'react', 'nextjs', 'node.js', 'postgresql']",full_time,2026-06-03T09:32:13+00:00,"San Francisco, USA","$150,000 - $180,000",Exciting opportunity for a Fullstack Developer at ByteSize. Join our remote team!
1052,https://example.com/jobs/1052,DevOps Engineer,GlobalSync,https://logo.com/3,Software Development,"['aws', 'terraform', 'kubernetes', 'docker', 'ci/cd']",full_time,2026-02-27T22:15:56+00:00,"Berlin, Germany","$70,000 - $90,000",Exciting opportunity for a DevOps Engineer at GlobalSync. Join our remote team!
1053,https://example.com/jobs/1053,Analytics Engineer,AI Innovations,https://logo.com/4,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",part_time,2026-01-12T08:47:46+00:00,"London, UK",,Exciting opportunity for a Analytics Engineer at AI Innovations. Join our remote team!
1054,https://example.com/jobs/1054,Fullstack Developer,TechCorp,https://logo.com/6,Software Development,"['javascript', 'react', 'nextjs', 'node.js', 'postgresql']",full_time,2026-05-21T14:25:44+00:00,"Toronto, Canada","$120,000 - $140,000",Exciting opportunity for a Fullstack Developer at TechCorp. Join our remote team!
1055,https://example.com/jobs/1055,Analytics Engineer,PyStudio,https://logo.com/20,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",full_time,2026-01-21T20:59:49+00:00,"San Francisco, USA","$100,000 - $120,000",Exciting opportunity for a Analytics Engineer at PyStudio. Join our remote team!
1056,https://example.com/jobs/1056,DevOps Engineer,AeroSpace,https://logo.com/18,Software Development,"['aws', 'terraform', 'kubernetes', 'docker', 'ci/cd']",part_time,2026-05-14T01:30:39+00:00,"Sydney, Australia","$70,000 - $90,000",Exciting opportunity for a DevOps Engineer at AeroSpace. Join our remote team!
1057,https://example.com/jobs/1057,Data Engineer,ByteSize,https://logo.com/19,Data Engineering,"['python', 'sql', 'aws', 'spark', 'airflow']",full_time,2026-01-18T03:03:16+00:00,"Tokyo, Japan",,Exciting opportunity for a Data Engineer at ByteSize. Join our remote team!
1058,https://example.com/jobs/1058,Machine Learning Engineer,ApexSystems,https://logo.com/8,AI & Machine Learning,"['python', 'pytorch', 'tensorflow', 'mlflow']",full_time,2026-02-25T22:31:00+00:00,USA,"$100,000 - $120,000",Exciting opportunity for a Machine Learning Engineer at ApexSystems. Join our remote team!
1059,https://example.com/jobs/1059,Backend Engineer,CloudScale,https://logo.com/8,Software Development,"['python', 'fastapi', 'postgresql', 'aws']",full_time,2026-02-25T03:12:25+00:00,Global,"$100,000 - $120,000",Exciting opportunity for a Backend Engineer at CloudScale. Join our remote team!
1060,https://example.com/jobs/1060,Data Engineer,NextGen,https://logo.com/5,Data Engineering,"['python', 'sql', 'aws', 'spark', 'airflow']",full_time,2026-01-09T04:47:54+00:00,UK,,Exciting opportunity for a Data Engineer at NextGen. Join our remote team!
1061,https://example.com/jobs/1061,Data Engineer,PyStudio,https://logo.com/17,Data Engineering,"['python', 'sql', 'aws', 'spark', 'airflow']",part_time,2026-05-11T18:40:11+00:00,"New York, USA","$70,000 - $90,000",Exciting opportunity for a Data Engineer at PyStudio. Join our remote team!
1062,https://example.com/jobs/1062,Machine Learning Engineer,AeroSpace,https://logo.com/4,AI & Machine Learning,"['python', 'pytorch', 'tensorflow', 'mlflow']",full_time,2026-03-25T06:19:29+00:00,"Toronto, Canada",,Exciting opportunity for a Machine Learning Engineer at AeroSpace. Join our remote team!
1063,https://example.com/jobs/1063,Senior Data Engineer,LogiTech,https://logo.com/9,Data Engineering,"['python', 'sql', 'snowflake', 'dbt', 'spark']",full_time,2026-02-17T17:13:23+00:00,USA,"$100,000 - $120,000",Exciting opportunity for a Senior Data Engineer at LogiTech. Join our remote team!
1064,https://example.com/jobs/1064,Analytics Engineer,DataFlow,https://logo.com/4,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",full_time,2025-12-21T16:53:54+00:00,Canada,,Exciting opportunity for a Analytics Engineer at DataFlow. Join our remote team!
1065,https://example.com/jobs/1065,AI Research Scientist,GraphQube,https://logo.com/5,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-02-15T20:19:48+00:00,"London, UK","$100,000 - $120,000",Exciting opportunity for a AI Research Scientist at GraphQube. Join our remote team!
1066,https://example.com/jobs/1066,Data Engineer,CloudScale,https://logo.com/16,Data Engineering,"['python', 'sql', 'aws', 'spark', 'airflow']",full_time,2025-12-31T13:41:51+00:00,USA,"$100,000 - $120,000",Exciting opportunity for a Data Engineer at CloudScale. Join our remote team!
1067,https://example.com/jobs/1067,AI Research Scientist,AeroSpace,https://logo.com/20,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-01-21T11:20:27+00:00,"Toronto, Canada","$150,000 - $180,000",Exciting opportunity for a AI Research Scientist at AeroSpace. Join our remote team!
1068,https://example.com/jobs/1068,Data Engineer,EduLearn,https://logo.com/1,Data Engineering,"['python', 'sql', 'aws', 'spark', 'airflow']",full_time,2026-03-06T18:55:18+00:00,Worldwide,"$90,000 - $110,000",Exciting opportunity for a Data Engineer at EduLearn. Join our remote team!
1069,https://example.com/jobs/1069,Analytics Engineer,ApexSystems,https://logo.com/11,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",part_time,2026-06-09T11:28:32+00:00,"Toronto, Canada",,Exciting opportunity for a Analytics Engineer at ApexSystems. Join our remote team!
1070,https://example.com/jobs/1070,AI Research Scientist,ApexSystems,https://logo.com/1,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-02-15T01:42:18+00:00,UK,"$100,000 - $120,000",Exciting opportunity for a AI Research Scientist at ApexSystems. Join our remote team!
1071,https://example.com/jobs/1071,DevOps Engineer,NextGen,https://logo.com/10,Software Development,"['aws', 'terraform', 'kubernetes', 'docker', 'ci/cd']",part_time,2025-12-18T17:38:32+00:00,"Tokyo, Japan","$70,000 - $90,000",Exciting opportunity for a DevOps Engineer at NextGen. Join our remote team!
1072,https://example.com/jobs/1072,Senior Data Engineer,GlobalSync,https://logo.com/6,Data Engineering,"['python', 'sql', 'snowflake', 'dbt', 'spark']",part_time,2026-03-24T09:10:21+00:00,UK,"$100,000 - $120,000",Exciting opportunity for a Senior Data Engineer at GlobalSync. Join our remote team!
1073,https://example.com/jobs/1073,AI Research Scientist,WebFlow,https://logo.com/4,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-03-16T19:17:58+00:00,"San Francisco, USA","$150,000 - $180,000",Exciting opportunity for a AI Research Scientist at WebFlow. Join our remote team!
1074,https://example.com/jobs/1074,AI Research Scientist,AeroSpace,https://logo.com/8,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-05-04T03:13:02+00:00,UK,"$100,000 - $120,000",Exciting opportunity for a AI Research Scientist at AeroSpace. Join our remote team!
1075,https://example.com/jobs/1075,Data Analyst,FintechLabs,https://logo.com/8,Data Analytics,"['sql', 'excel', 'tableau', 'powerbi']",full_time,2026-02-25T04:27:48+00:00,"Berlin, Germany","$120,000 - $140,000",Exciting opportunity for a Data Analyst at FintechLabs. Join our remote team!
1076,https://example.com/jobs/1076,Analytics Engineer,DataFlow,https://logo.com/16,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",full_time,2025-12-27T17:15:59+00:00,"Tokyo, Japan",,Exciting opportunity for a Analytics Engineer at DataFlow. Join our remote team!
1077,https://example.com/jobs/1077,Python Developer,LogiTech,https://logo.com/7,Software Development,"['python', 'django', 'postgresql', 'docker']",part_time,2026-05-28T09:06:42+00:00,"New York, USA",,Exciting opportunity for a Python Developer at LogiTech. Join our remote team!
1078,https://example.com/jobs/1078,DevOps Engineer,DataFlow,https://logo.com/8,Software Development,"['aws', 'terraform', 'kubernetes', 'docker', 'ci/cd']",full_time,2026-04-23T08:32:06+00:00,Canada,"$150,000 - $180,000",Exciting opportunity for a DevOps Engineer at DataFlow. Join our remote team!
1079,https://example.com/jobs/1079,Analytics Engineer,CloudScale,https://logo.com/20,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",full_time,2026-02-10T12:49:56+00:00,"Berlin, Germany","$70,000 - $90,000",Exciting opportunity for a Analytics Engineer at CloudScale. Join our remote team!
1080,https://example.com/jobs/1080,Machine Learning Engineer,CloudScale,https://logo.com/10,AI & Machine Learning,"['python', 'pytorch', 'tensorflow', 'mlflow']",full_time,2026-04-17T01:53:12+00:00,"Tokyo, Japan","$100,000 - $120,000",Exciting opportunity for a Machine Learning Engineer at CloudScale. Join our remote team!
1081,https://example.com/jobs/1081,Senior Data Analyst,MedTech,https://logo.com/14,Data Analytics,"['sql', 'python', 'tableau', 'excel']",full_time,2026-03-08T07:05:33+00:00,Germany,"$150,000 - $180,000",Exciting opportunity for a Senior Data Analyst at MedTech. Join our remote team!
1082,https://example.com/jobs/1082,Analytics Engineer,DataFlow,https://logo.com/8,Data Engineering,"['sql', 'dbt', 'snowflake', 'looker']",full_time,2026-04-02T18:14:44+00:00,"Berlin, Germany",,Exciting opportunity for a Analytics Engineer at DataFlow. Join our remote team!
1083,https://example.com/jobs/1083,Backend Engineer,MedTech,https://logo.com/15,Software Development,"['python', 'fastapi', 'postgresql', 'aws']",full_time,2026-02-04T17:45:05+00:00,France,"$70,000 - $90,000",Exciting opportunity for a Backend Engineer at MedTech. Join our remote team!
1084,https://example.com/jobs/1084,Senior Data Analyst,CodeFactory,https://logo.com/10,Data Analytics,"['sql', 'python', 'tableau', 'excel']",part_time,2026-04-11T19:20:43+00:00,"London, UK","$120,000 - $140,000",Exciting opportunity for a Senior Data Analyst at CodeFactory. Join our remote team!
1085,https://example.com/jobs/1085,Fullstack Developer,CloudScale,https://logo.com/4,Software Development,"['javascript', 'react', 'nextjs', 'node.js', 'postgresql']",full_time,2025-12-25T08:22:34+00:00,France,,Exciting opportunity for a Fullstack Developer at CloudScale. Join our remote team!
1086,https://example.com/jobs/1086,AI Research Scientist,NextGen,https://logo.com/2,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-03-16T21:30:49+00:00,"Paris, France","$100,000 - $120,000",Exciting opportunity for a AI Research Scientist at NextGen. Join our remote team!
1087,https://example.com/jobs/1087,Machine Learning Engineer,CodeFactory,https://logo.com/11,AI & Machine Learning,"['python', 'pytorch', 'tensorflow', 'mlflow']",full_time,2026-02-27T11:50:56+00:00,USA,"$100,000 - $120,000",Exciting opportunity for a Machine Learning Engineer at CodeFactory. Join our remote team!
1088,https://example.com/jobs/1088,Senior Data Analyst,GraphQube,https://logo.com/7,Data Analytics,"['sql', 'python', 'tableau', 'excel']",full_time,2026-02-05T23:34:00+00:00,Worldwide,,Exciting opportunity for a Senior Data Analyst at GraphQube. Join our remote team!
1089,https://example.com/jobs/1089,DevOps Engineer,DataFlow,https://logo.com/7,Software Development,"['aws', 'terraform', 'kubernetes', 'docker', 'ci/cd']",full_time,2026-05-25T15:23:22+00:00,"New York, USA","$100,000 - $120,000",Exciting opportunity for a DevOps Engineer at DataFlow. Join our remote team!
1090,https://example.com/jobs/1090,Machine Learning Engineer,AI Innovations,https://logo.com/9,AI & Machine Learning,"['python', 'pytorch', 'tensorflow', 'mlflow']",full_time,2026-04-20T12:44:12+00:00,USA,,Exciting opportunity for a Machine Learning Engineer at AI Innovations. Join our remote team!
1091,https://example.com/jobs/1091,AI Research Scientist,ByteSize,https://logo.com/10,AI & Machine Learning,"['python', 'pytorch', 'scikit-learn']",full_time,2026-01-21T19:49:52+00:00,Germany,"$90,000 - $110,000",Exciting opportunity for a AI Research Scientist at ByteSize. Join our remote team!
1092,https://example.com/jobs/1092,DevOps Engineer,NextGen,https://logo.com/12,Software Development,"['aws', 'terraform', 'kubernetes', 'docker', 'ci/cd']",part_time,2026-05-12T03:08:53+00:00,"Berlin, Germany","$120,000 - $140,000",Exciting opportunity for a DevOps Engineer at NextGen. Join our remote team!
1093,https://example.com/jobs/1093,Senior Data Engineer,NextGen,https://logo.com/4,Data Engineering,"['python', 'sql', 'snowflake', 'dbt', 'spark']",full_time,2026-04-14T16:44:29+00:00,"New York, USA","$120,000 - $140,000",Exciting opportunity for a Senior Data Engineer at NextGen. Join our remote team!
1094,https://example.com/jobs/1094,Fullstack Developer,GlobalSync,https://logo.com/11,Software Development,"['javascript', 'react', 'nextjs', 'node.js', 'postgresql']",full_time,2026-03-18T22:25:23+00:00,USA,"$150,000 - $180,000",Exciting opportunity for a Fullstack Developer at GlobalSync. Join our remote team!
1095,https://example.com/jobs/1095,Data Analyst,CodeFactory,https://logo.com/9,Data Analytics,"['sql', 'excel', 'tableau', 'powerbi']",full_time,2026-04-08T04:12:58+00:00,"Toronto, Canada","$100,000 - $120,000",Exciting opportunity for a Data Analyst at CodeFactory. Join our remote team!
1096,https://example.com/jobs/1096,Machine Learning Engineer,GlobalSync,https://logo.com/18,AI & Machine Learning,"['python', 'pytorch', 'tensorflow', 'mlflow']",part_time,2026-04-27T21:59:47+00:00,Germany,"$150,000 - $180,000",Exciting opportunity for a Machine Learning Engineer at GlobalSync. Join our remote team!
1097,https://example.com/jobs/1097,Python Developer,InfinitySoft,https://logo.com/2,Software Development,"['python', 'django', 'postgresql', 'docker']",full_time,2026-04-20T02:09:58+00:00,"Tokyo, Japan","$70,000 - $90,000",Exciting opportunity for a Python Developer at InfinitySoft. Join our remote team!
1098,https://example.com/jobs/1098,Senior Data Engineer,GlobalSync,https://logo.com/12,Data Engineering,"['python', 'sql', 'snowflake', 'dbt', 'spark']",full_time,2026-05-07T21:42:27+00:00,Global,"$70,000 - $90,000",Exciting opportunity for a Senior Data Engineer at GlobalSync. Join our remote team!
